title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
4 Cryptocurrency Predictions for 2024,https://www.fool.com/investing/2023/12/31/4-cryptocurrency-predictions-for-2024/,20231231T100600,['Sean Williams'],Big changes may be on the way for one of the world's most volatile asset classes.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F759531%2Fbitcoin-price-chart-cryptocurrency-ethereum-ripple-getty.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.995921'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.999855'}]",-0.021868,Neutral,"[{'ticker': 'COIN', 'relevance_score': '0.060694', 'ticker_sentiment_score': '-0.086679', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.090931', 'ticker_sentiment_score': '-0.054594', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.432045', 'ticker_sentiment_score': '0.161168', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CRYPTO:ETH', 'relevance_score': '0.060694', 'ticker_sentiment_score': '0.068', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:SHIB', 'relevance_score': '0.26813', 'ticker_sentiment_score': '-0.008212', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:DOGE', 'relevance_score': '0.26813', 'ticker_sentiment_score': '-0.008212', 'ticker_sentiment_label': 'Neutral'}]"
"Nifty News: Trump cashing out NFT earnings, Ordinals debate goes to 'shit' and more",https://cointelegraph.com/news/trump-cashes-out-ethereum-ordinals-debate-elon-musk-inscription,20231228T054131,['Brayden Lindrea'],Former U.S. President Donald Trump added his infamous mugshot to his NFT collection in August and has been slowly cashing out earnings in December.,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2023-12/9e3dc494-b98b-41e2-aafe-fac0975b4d63.jpg",Cointelegraph,n/a,cointelegraph.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.999682'}]",-0.062683,Neutral,"[{'ticker': 'COIN', 'relevance_score': '0.118064', 'ticker_sentiment_score': '0.131626', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.039483', 'ticker_sentiment_score': '-0.122377', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.039483', 'ticker_sentiment_score': '-0.010991', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.480142', 'ticker_sentiment_score': '-0.234306', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'CRYPTO:ETH', 'relevance_score': '0.511734', 'ticker_sentiment_score': '0.077586', 'ticker_sentiment_label': 'Neutral'}]"
"US Stocks Pause, Gold Rises As Dollar, Treasury Yields Fall: What's Driving Markets Wednesday?",https://www.benzinga.com/markets/equities/23/12/36402601/us-stocks-pause-gold-rises-as-dollar-treasury-yields-fall-whats-driving-markets-wednesday,20231227T190206,['Piero Cingari'],"The U.S. stock market experienced a quiet day on Wednesday, with major indices showing minimal movement amid typical year-end low volume activity. The S&P 500 hovered around 4,777 points, remaining less than one percentage point from its recent all-time highs.",https://cdn.benzinga.com/files/images/story/2023/Wall-Street_13.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.983783'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",0.23565,Somewhat-Bullish,"[{'ticker': 'MARA', 'relevance_score': '0.172713', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.172713', 'ticker_sentiment_score': '-0.128893', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.172713', 'ticker_sentiment_score': '0.184919', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MASI', 'relevance_score': '0.172713', 'ticker_sentiment_score': '-0.128893', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BTBT', 'relevance_score': '0.172713', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.172713', 'ticker_sentiment_score': '0.213464', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COIN', 'relevance_score': '0.172713', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.337427', 'ticker_sentiment_score': '0.537644', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.172713', 'ticker_sentiment_score': '0.473426', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'CRYPTO:ETH', 'relevance_score': '0.172713', 'ticker_sentiment_score': '0.473426', 'ticker_sentiment_label': 'Bullish'}]"
5 Best Inverse/Leveraged ETFs of Last Week,https://www.zacks.com/stock/news/2202069/5-best-inverseleveraged-etfs-of-last-week,20231226T130000,['Sanghamitra Saha'],"The optimism surrounding the likely Fed rate cuts in 2024 aided the rally in the market last week, barring some occasional dips.",https://staticx-tuner.zacks.com/images/default_article_images/default170.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.980509'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}, {'topic': 'Blockchain', 'relevance_score': '0.310843'}]",0.355062,Bullish,"[{'ticker': 'KRTX', 'relevance_score': '0.063258', 'ticker_sentiment_score': '0.086378', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.188193', 'ticker_sentiment_score': '0.102473', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.126119', 'ticker_sentiment_score': '0.284961', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COIN', 'relevance_score': '0.126119', 'ticker_sentiment_score': '0.091776', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BMY', 'relevance_score': '0.063258', 'ticker_sentiment_score': '0.086378', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.063258', 'ticker_sentiment_score': '0.214698', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.249106', 'ticker_sentiment_score': '0.36223', 'ticker_sentiment_label': 'Bullish'}]"
How to buy Tether  ( USDT ) ,https://cointelegraph.com/news/how-to-buy-tether-usdt,20231220T135911,['Liza Savenko'],Seamlessly enter the world of crypto - find out the various ways to buy USDT and safely store it.,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2023-12/b4b6844c-a4d1-410c-8c48-045ccec7abb5.jpg",Cointelegraph,n/a,cointelegraph.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.999999'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '1.0'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",0.283721,Somewhat-Bullish,"[{'ticker': 'COIN', 'relevance_score': '0.075794', 'ticker_sentiment_score': '0.009184', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.025299', 'ticker_sentiment_score': '0.238478', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FOREX:UYU', 'relevance_score': '0.025299', 'ticker_sentiment_score': '0.116295', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:MXN', 'relevance_score': '0.025299', 'ticker_sentiment_score': '0.116295', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:EUR', 'relevance_score': '0.025299', 'ticker_sentiment_score': '0.116295', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:CNY', 'relevance_score': '0.025299', 'ticker_sentiment_score': '0.116295', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.075794', 'ticker_sentiment_score': '0.144116', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.025299', 'ticker_sentiment_score': '0.105926', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:ETH', 'relevance_score': '0.025299', 'ticker_sentiment_score': '0.105926', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:UNI', 'relevance_score': '0.025299', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:CAKE', 'relevance_score': '0.025299', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
"From AI and inflation to Elon Musk and Taylor Swift, the business stories that dominated 2023",https://apnews.com/article/inflation-ai-musk-unions-homes-taylor-swift-bfead409df9b22fc9b688a48efc1010f,20231220T080000,"['KEN SWEET', 'PAUL WISEMAN']","Artificial intelligence went mainstream - for good or ill. Labor unions capitalized on their growing might to win more generous pay and benefits. Elon Musk renamed and rebranded the social media platform Twitter, removed guardrails against phony or obscene posts and ranted profanely when ...",https://dims.apnews.com/dims4/default/14a3f61/2147483647/strip/true/crop/8640x5755+0+2/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fdf%2F75%2F9c60ffb6b43f1dd6c4efd37cd5e9%2F1aa582cac76f485aa3a750ba7a5d915c,Associated Press,Markets,apnews.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Blockchain', 'relevance_score': '0.310843'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.999937'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.999162'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}]",-0.024561,Neutral,"[{'ticker': 'NVDA', 'relevance_score': '0.020921', 'ticker_sentiment_score': '0.130211', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FRC', 'relevance_score': '0.020921', 'ticker_sentiment_score': '-0.201676', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GM', 'relevance_score': '0.020921', 'ticker_sentiment_score': '0.021759', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.020921', 'ticker_sentiment_score': '-0.184876', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'MS', 'relevance_score': '0.020921', 'ticker_sentiment_score': '0.084004', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVO', 'relevance_score': '0.020921', 'ticker_sentiment_score': '0.130211', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CCZ', 'relevance_score': '0.020921', 'ticker_sentiment_score': '0.021001', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SBNY', 'relevance_score': '0.041828', 'ticker_sentiment_score': '-0.202848', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'COIN', 'relevance_score': '0.020921', 'ticker_sentiment_score': '-0.135171', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.020921', 'ticker_sentiment_score': '0.130211', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.041828', 'ticker_sentiment_score': '0.132441', 'ticker_sentiment_label': 'Neutral'}]"
Bitcoin whales aim to reclaim $42K after BTC price dives over 3%,https://cointelegraph.com/news/bitcoin-whales-aim-reclaim-42k-btc-price-dives-over-3,20231215T165227,['William Suberg'],Bitcoin bulls face a battle for support on multiple timeframes as BTC price action stays volatile.,https://s3.cointelegraph.com/uploads/2023-12/39e5ac3f-0e3f-42b6-93a1-7b6af88725b5.png,Cointelegraph,n/a,cointelegraph.com,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.714479'}]",0.074996,Neutral,"[{'ticker': 'COIN', 'relevance_score': '0.205807', 'ticker_sentiment_score': '-0.083818', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.205807', 'ticker_sentiment_score': '-0.043899', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.75957', 'ticker_sentiment_score': '-0.068548', 'ticker_sentiment_label': 'Neutral'}]"
"Bitcoin, Ethereum, Dogecoin Surge As Fed Predicts 2024 Rate Cuts: Analyst Foresees 'Bounce' For King Crypto, Predicts $50K Levels",https://www.benzinga.com/markets/cryptocurrency/23/12/36229454/bitcoin-ethereum-dogecoin-surge-as-fed-predicts-2024-rate-cuts-analyst-foresees-bounce-for,20231214T030744,['Mehab Qureshi'],"The cryptocurrency market experienced mixed trading on Wednesday evening, largely influenced by the Federal Reserve's ( Fed ) announcement of potential interest rate cuts in the upcoming year. What Happened: Bitcoin witnessed a significant rebound, surpassing $43,000 on Wednesday, and again ...",https://cdn.benzinga.com/files/images/story/2023/Cryptocurrency-Photo-by-FellowNeko-on-Sh_1.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Blockchain', 'relevance_score': '0.682689'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.999682'}, {'topic': 'Financial Markets', 'relevance_score': '0.905476'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",0.1344,Neutral,"[{'ticker': 'MARA', 'relevance_score': '0.09989', 'ticker_sentiment_score': '0.237174', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSTR', 'relevance_score': '0.09989', 'ticker_sentiment_score': '0.237174', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'RIOT', 'relevance_score': '0.09989', 'ticker_sentiment_score': '0.237174', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CLSK', 'relevance_score': '0.09989', 'ticker_sentiment_score': '0.237174', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COIN', 'relevance_score': '0.09989', 'ticker_sentiment_score': '0.237174', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.050044', 'ticker_sentiment_score': '0.085932', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.469744', 'ticker_sentiment_score': '0.344682', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Bitcoin to surge to $80K as stablecoins overtake Visa in 2024: Bitwise,https://cointelegraph.com/news/bitcoin-price-80k-stablecoin-growth-bitwise-invest-crypto-prediction,20231214T015414,['Tom Mitchelhill'],"Bitwise isn't alone in its bullishness on stablecoins with Circle CEO Jeremy Allaire predicting the explosive growth of the sector due to a ""huge appetite"" for digital dollars.","https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2023-12/51d5109c-3ac1-48e7-87af-88c3eaa6ecc5.jpg",Cointelegraph,n/a,cointelegraph.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.818451'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.9545'}]",0.241037,Somewhat-Bullish,"[{'ticker': 'COIN', 'relevance_score': '0.092927', 'ticker_sentiment_score': '0.272009', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.092927', 'ticker_sentiment_score': '-0.151635', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.440549', 'ticker_sentiment_score': '0.413579', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'CRYPTO:ETH', 'relevance_score': '0.092927', 'ticker_sentiment_score': '0.134807', 'ticker_sentiment_label': 'Neutral'}]"
"2024: Ready For A Crypto Craze? Bitwise's Predictions For Bitcoin, Taylor Swift And More",https://www.benzinga.com/markets/cryptocurrency/23/12/36221955/2024-ready-for-a-crypto-craze-bitwises-predictions-for-bitcoin-taylor-swift-and-more,20231213T203035,['Murtuza Merchant'],"2024 could be a year of significant milestones for the cryptocurrency industry. Crypto index fund manager Bitwise on Wednesday laid out key trends to look forward to, including Bitcoin's BTC/USD reaching new heights as well as the emergence of artificial intelligence ( AI ) assistants using ...",https://cdn.benzinga.com/files/images/story/2023/12/13/bitcoin_204.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.875462'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.9545'}]",0.303363,Somewhat-Bullish,"[{'ticker': 'COIN', 'relevance_score': '0.142144', 'ticker_sentiment_score': '0.314302', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.142144', 'ticker_sentiment_score': '0.243052', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.211806', 'ticker_sentiment_score': '0.313568', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.408949', 'ticker_sentiment_score': '0.373721', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'CRYPTO:ETH', 'relevance_score': '0.279813', 'ticker_sentiment_score': '0.242666', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Bitnomial Becomes First Crypto-Native Exchange to be Granted Full Set of CFTC Derivatives Licenses,https://www.prnewswire.com/news-releases/bitnomial-becomes-first-crypto-native-exchange-to-be-granted-full-set-of-cftc-derivatives-licenses-302014605.html,20231213T200800,['Bitnomial Inc.'],This Rare Complete Set of CFTC Licenses Allows Bitnomial to Offer Margined Physically Delivered Digital Asset Futures and Options,https://mma.prnewswire.com/media/2299414/Bitnomial_Logo.jpg?p=facebook,PR Newswire,n/a,www.prnewswire.com,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.999995'}]",0.324258,Somewhat-Bullish,"[{'ticker': 'COIN', 'relevance_score': '0.047371', 'ticker_sentiment_score': '0.080944', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.094576', 'ticker_sentiment_score': '0.132977', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.233556', 'ticker_sentiment_score': '0.357825', 'ticker_sentiment_label': 'Bullish'}]"
Our Pick Of The Best Cryptocurrencies Of December 2023,https://www.forbes.com/uk/advisor/investing/cryptocurrency/top-10-cryptocurrencies-december-2023/,20231212T132724,['Mark Hooson'],Top 10 Cryptocurrencies In December 2023 - Forbes Advisor UK Forbes ...,https://thumbor.forbes.com/thumbor/fit-in/x/https://www.forbes.com/uk/advisor/wp-content/uploads/2022/12/andre-francois-mckenzie-iGYiBhdNTpE-unsplash-scaled-e1670321045384.jpg,Forbes,n/a,www.forbes.com,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.999982'}]",0.109482,Neutral,"[{'ticker': 'COIN', 'relevance_score': '0.030178', 'ticker_sentiment_score': '0.025837', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AWON', 'relevance_score': '0.030178', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LDNXF', 'relevance_score': '0.030178', 'ticker_sentiment_score': '0.025837', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:EUR', 'relevance_score': '0.030178', 'ticker_sentiment_score': '0.062994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.09036', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.237842', 'ticker_sentiment_score': '0.132543', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:ETH', 'relevance_score': '0.150029', 'ticker_sentiment_score': '0.054325', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:DOGE', 'relevance_score': '0.060312', 'ticker_sentiment_score': '0.200558', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CRYPTO:ADA', 'relevance_score': '0.150029', 'ticker_sentiment_score': '0.105258', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BNB', 'relevance_score': '0.030178', 'ticker_sentiment_score': '0.009426', 'ticker_sentiment_label': 'Neutral'}]"
"U.S. Dollar 'Collapse'-Bitcoin The Only 'Obvious Competitor' As Fed Money Printing Predicted To Trigger An Ethereum, XRP And Crypto Price Surge",https://www.forbes.com/sites/digital-assets/2023/12/09/us-dollar-collapse-bitcoin-the-only-obvious-competitor-as-fed-money-printing-predicted-to-trigger-an-ethereum-xrp-and-crypto-price-surge/,20231209T133059,['Billy Bambrough'],"Bitcoin and cryptocurrencies-including ethereum and XRP -have rocketed back into the limelight this year amid predictions the Federal Reserve and China could be about to ""flood the world"" with trillions of dollars.",https://imageio.forbes.com/specials-images/imageserve/1177374410/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,Forbes,n/a,www.forbes.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.9545'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.682689'}]",0.012174,Neutral,"[{'ticker': 'GS', 'relevance_score': '0.063594', 'ticker_sentiment_score': '0.074034', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COIN', 'relevance_score': '0.063594', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.31006', 'ticker_sentiment_score': '-0.159757', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.661658', 'ticker_sentiment_score': '0.123139', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:ETH', 'relevance_score': '0.126784', 'ticker_sentiment_score': '0.056698', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:XRP', 'relevance_score': '0.126784', 'ticker_sentiment_score': '0.056698', 'ticker_sentiment_label': 'Neutral'}]"
Robinhood launches crypto trading service in the EU,https://www.cnbc.com/2023/12/07/robinhood-launches-crypto-trading-service-in-the-eu.html,20231207T101510,['Ryan Browne'],"Robinhood on Thursday launched its crypto service in the European Union, allowing users to buy and sell a range of over 25 digital currencies.",https://image.cnbcfm.com/api/v1/image/107343835-17018705111701870504-32335286249-1080pnbcnews.jpg?v=1701870510&w=750&h=422&vtcrop=y,CNBC,Finance,www.cnbc.com,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.838487'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}]",0.069247,Neutral,"[{'ticker': 'COIN', 'relevance_score': '0.063091', 'ticker_sentiment_score': '0.010139', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:EUR', 'relevance_score': '0.063091', 'ticker_sentiment_score': '0.085033', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.063091', 'ticker_sentiment_score': '0.085033', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.187705', 'ticker_sentiment_score': '0.281967', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CRYPTO:ETH', 'relevance_score': '0.063091', 'ticker_sentiment_score': '0.206272', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CRYPTO:ADA', 'relevance_score': '0.063091', 'ticker_sentiment_score': '0.206272', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Bitcoin price hit 2023 high, so why are retail traders waiting on the sidelines?",https://cointelegraph.com/news/bitcoin-price-hit-2023-high-why-are-retail-traders-on-sidelines,20231205T215853,['Marcel Pechman'],Bitcoin price keeps going up but retail traders are not piling in yet. Cointelegraph explores why.,https://s3.cointelegraph.com/uploads/2023-12/b8628c04-ade5-4543-9a9d-06f03044f733.png,Cointelegraph,n/a,cointelegraph.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.576289'}]",0.155086,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.110717', 'ticker_sentiment_score': '0.011231', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TRMNF', 'relevance_score': '0.055492', 'ticker_sentiment_score': '0.030008', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COIN', 'relevance_score': '0.110717', 'ticker_sentiment_score': '0.033822', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:CNY', 'relevance_score': '0.055492', 'ticker_sentiment_score': '0.106864', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.110717', 'ticker_sentiment_score': '0.004651', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.323785', 'ticker_sentiment_score': '0.227902', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CRYPTO:ETH', 'relevance_score': '0.110717', 'ticker_sentiment_score': '0.181713', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
